ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,SD_SCHUL_CODE,SCHUL_NM,ENG_SCHUL_NM,SCHUL_KND_SC_NM,HS_SC_NM,HS_GNRL_BUSNS_SC_NM,SPCLY_PURPS_HS_ORD_NM,ENE_BFE_SEHF_SC_NM,LCTN_SC_NM,ORG_RDNMA,ORG_TELNO,HMPG_ADRES,FOND_SC_NM,COEDU_SC_NM,FOND_YMD
B10,서울특별시교육청,7010183,서문여자고등학교,Suhmoon Girls’ High School,고등학교,일반고,일반계,,후기,서울특별시,서울특별시 서초구 동광로12길 84,02-599-6061,http://suhmoon.sen.hs.kr,사립,여,19721229
B10,서울특별시교육청,7010721,서서울생활과학고등학교,Seoseoul Life Science High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 구로구 오리로 1355-10,02-2613-5273,http://ssls.sen.hs.kr,사립,남여공학,19720305
B10,서울특별시교육청,7010083,서울고등학교,Seoul High School,고등학교,일반고,일반계,,후기,서울특별시,서울특별시 서초구 효령로 197,02-582-8151,http://seoul.sen.hs.kr,공립,남,19460201
B10,서울특별시교육청,7010278,서울공업고등학교,Seoul Technical High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 동작구 대방동1길 46,02-2082-1810,http://seoul-th.sen.hs.kr,공립,남여공학,18990505
B10,서울특별시교육청,7010906,서울공연예술고등학교,"School of Performing Arts, Seoul",고등학교,특목고,일반계,예술계열,전기,서울특별시,서울특별시 구로구 오리로22나길 16-26,02-3281-9760,http://sopa.hs.kr,사립,남여공학,19660306
B10,서울특별시교육청,7010084,서울과학고등학교,Seoul Science High School,고등학교,특목고,일반계,과학계열,전기,서울특별시,서울특별시 종로구 혜화로 63,02-740-6299,http://www.sshs.hs.kr,공립,남여공학,19880914
B10,서울특별시교육청,7010739,서울관광고등학교,Seoul Tourism High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 관악구 은천로15길 25,02-886-9165,http://seoul-tour.sen.hs.kr,사립,남여공학,19780315
B10,서울특별시교육청,7010817,서울국제고등학교,Seoul Global High School,고등학교,특목고,일반계,국제계열,전기,서울특별시,서울특별시 종로구 성균관로13길 40,02-743-9385,http://sghs.sen.hs.kr,공립,남여공학,20070719
B10,서울특별시교육청,7010964,서울금융고등학교,Seoul Finance High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 양천구 가로공원로61길 19,02-2694-3710,http://seoulfc.sen.hs.kr,공립,남여공학,19841217
B10,서울특별시교육청,7011109,서울대학교사범대학부설고등학교,Seoul National University High School,고등학교,일반고,일반계,,후기,서울특별시,서울특별시 성북구 월곡로 6,02-913-7305,https://snu.sen.hs.kr/,국립,남여공학,19460901
B10,서울특별시교육청,7011180,서울도시과학기술고등학교,Seoul Urban Science Technical High School,고등학교,특목고,전문계,산업수요 맞춤형 고등학교,전기,서울특별시,서울특별시 성북구 종암로 196,02-940-2500,http://sust.sen.hs.kr,공립,남여공학,19640108
B10,서울특별시교육청,7011539,서울동구고등학교,SEOUL DONGGOO HIGH SCHOOL,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 성북구 성북로8길 71,02-762-1301,donggoo.sen.hs.kr,사립,남여공학,19420617
B10,서울특별시교육청,7011494,서울동산고등학교,Seoul Dongsan High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 노원구 공릉로 257,02-971-0903,http://seouldongsan.sen.hs.kr,사립,남여공학,19680302
B10,서울특별시교육청,7010741,서울디자인고등학교,Seoul Design High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 마포구 백범로 139,02-715-2261,http://seodi.sen.hs.kr,사립,남여공학,19550112
B10,서울특별시교육청,7011585,서울디지털콘텐츠고등학교,Seoul Digital Content High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 강서구 방화대로47길 9,02-2666-2106,https://sdcont.sen.hs.kr/,공립,남여공학,19940105
B10,서울특별시교육청,7010572,서울디지텍고등학교,Seoul Digitech High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 용산구 회나무로12길 27,02-798-3641,http://www.sdh.hs.kr,사립,남여공학,19751004
B10,서울특별시교육청,7010738,서울로봇고등학교,Seoul Robotics High School,고등학교,특목고,전문계,산업수요 맞춤형 고등학교,전기,서울특별시,서울특별시 강남구 광평로20길 63,02-2226-2141,http://srobot.sen.hs.kr,공립,남여공학,19940104
B10,서울특별시교육청,7011506,서울매그넷고등학교,Seoul Magnet High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 금천구 탑골로10길 45,02-807-6333,seoulmagnet.sen.hs.kr,사립,여,19870112
B10,서울특별시교육청,7010697,서울문영여자고등학교,Seoul Moonyoung Girls' High School,고등학교,일반고,일반계,,후기,서울특별시,서울특별시 관악구 관악로 85,02-873-3622,http://moonyoung.sen.hs.kr,사립,여,19911107
B10,서울특별시교육청,7010888,서울문화고등학교,Seoul Culture High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 도봉구 마들로 598,02-955-9100,http://seoulculture.sen.hs.kr,공립,남여공학,19831226
B10,서울특별시교육청,7010185,서울미술고등학교,Seoul Art High School,고등학교,일반고,일반계,,전기,서울특별시,서울특별시 관악구 남부순환로247길 26,02-872-2111,http://seoul-art.sen.hs.kr,사립,남여공학,19710926
B10,서울특별시교육청,7011575,서울반도체고등학교,Seoul Semiconductor high school,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 동대문구 겸재로 21,02-2230-9885,https://ssc.sen.hs.kr/,공립,남여공학,19971220
B10,서울특별시교육청,7010836,서울방송고등학교,Seoul Broadcasting High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 성동구 동호로5길 131,02-3399-0500,https://seb.sen.hs.kr,공립,남여공학,19911030
B10,서울특별시교육청,7011584,서울백영고등학교,SEOUL BAEKYOUNG HIGH SCHOOL,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 강서구 방화대로34길 13,02-2665-5900,http://sby.sen.hs.kr,사립,남여공학,19870109
B10,서울특별시교육청,7010186,서울세종고등학교,Seoul Sejong High School,고등학교,일반고,일반계,,후기,서울특별시,서울특별시 강남구 광평로51길 36,070-8668-3119,http://seoulsejong.sen.hs.kr,사립,남여공학,19581228
B10,서울특별시교육청,7011492,서울신정고등학교,Seoul Shinjeong High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 강서구 등촌로13아길 20,02-2644-3543,http://shinjeong.sen.hs.kr,사립,여,19780130
B10,서울특별시교육청,7010960,서울아이티고등학교,Seoul Information Technology High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 노원구 섬밭로 299,02-948-1901,http://seoulit.sen.hs.kr,사립,남여공학,19921030
B10,서울특별시교육청,7010085,서울여자고등학교,Seoul Girls' High School,고등학교,자율고,일반계,,후기,서울특별시,서울특별시 마포구 백범로25길 34,02-703-2211,http://seoulgs.sen.hs.kr,공립,여,19580415
B10,서울특별시교육청,7010340,서울여자상업고등학교,Seoul Girls’ Commercial High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 관악구 관악로 85,02-873-3614,https://sys.sen.hs.kr,사립,여,19260929
B10,서울특별시교육청,7010795,서울영상고등학교,Seoul Visual Media High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 양천구 목동로11길 46,02-2602-7121,http://youngsang.sen.hs.kr,사립,남여공학,19611208
B10,서울특별시교육청,7010187,서울예술고등학교,Seoul Arts High School,고등학교,특목고,일반계,예술계열,전기,서울특별시,서울특별시 종로구 평창문화로 70,02-2287-0500,https://yego.sen.hs.kr,사립,남여공학,19530321
B10,서울특별시교육청,7010188,서울외국어고등학교,Seoul Foreign Language High School,고등학교,특목고,일반계,외국어계열,전기,서울특별시,서울특별시 도봉구 덕릉로66길 22,02-1670-1005,https://sfl.sen.hs.kr/,사립,남여공학,19931005
B10,서울특별시교육청,7011558,서울웹툰애니메이션고등학교,Seoul Webtoon Animation High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 서초구 과천대로 852-23,02-6011-4100,https://swas.sen.hs.kr,공립,남여공학,19940105
B10,서울특별시교육청,7011486,서울의료보건고등학교,Seoul Medical Healthcare High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 중구 만리재로37길 30,02-392-7777,http://smh.sen.hs.kr,사립,남여공학,19710531
B10,서울특별시교육청,7011498,서울인공지능고등학교,SEOUL ARTIFICIAL INTELLIGENCE HIGHSCHOOL,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 송파구 양산로 21,"02-6711-0508,0595",https://seoulai.sen.hs.kr,공립,남여공학,19910301
B10,서울특별시교육청,7011513,서울정화고등학교,Seoul Jeonghwa High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 동대문구 홍릉로15길 50,02-960-1495,http://jeonghwa.sen.hs.kr,사립,여,19080901
B10,서울특별시교육청,7010086,서울체육고등학교,Seoul Physical Education High School,고등학교,특목고,일반계,체육계열,전기,서울특별시,서울특별시 송파구 강동대로 232,02-2140-9801,http://seoul-ph.sen.hs.kr,공립,남여공학,19710320
B10,서울특별시교육청,7011213,서울컨벤션고등학교,SEOUL CONVENTION HIGH SCHOOL,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 강동구 동남로 964,02-3427-7400,http://seoul-chs.sen.hs.kr,사립,남여공학,19611215
B10,서울특별시교육청,7011651,서울홍신고등학교,seoul-hongshin High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 강서구 강서로45길 70,070-8644-6300,http://seoul-hongshin.sen.hs.kr,사립,남여공학,19870108
B10,서울특별시교육청,7011491,서일문화예술고등학교,SEOIL CULTURE  ARTS HIGH SCHOOL,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 종로구 지봉로17길 49,02-763-5863,http://seoil.sen.hs.kr,사립,남여공학,19661208
B10,서울특별시교육청,7010087,서초고등학교,Seocho High School,고등학교,일반고,일반계,,후기,서울특별시,서울특별시 서초구 반포대로27길 29,02-584-4234,http://seocho.sen.hs.kr,공립,남여공학,19840112
B10,서울특별시교육청,7010088,석관고등학교,SEOKGWAN HIGH SCHOOL,고등학교,일반고,일반계,,후기,서울특별시,서울특별시 성북구 한천로70길 30,02-958-1000,http://seokgwan.sen.hs.kr,공립,남여공학,19821130
B10,서울특별시교육청,7010189,선덕고등학교,Sunduck High School,고등학교,자율고,일반계,,전기,서울특별시,서울특별시 도봉구 시루봉로 53,02-997-4111,http://sunduck.sen.hs.kr,사립,남,19821003
B10,서울특별시교육청,7010536,선린인터넷고등학교,Sunrin Internet High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 용산구 원효로97길 33-4,02-713-6211,http://sunrint.sen.hs.kr,공립,남여공학,18990624
B10,서울특별시교육청,7010984,선사고등학교,SUNSA HIGH SCHOOL,고등학교,일반고,일반계,,후기,서울특별시,서울특별시 강동구 고덕로25길 17,02-426-1749,http://sunsa.sen.hs.kr,공립,남여공학,20110301
B10,서울특별시교육청,7010734,선유고등학교,Seonyoo High School,고등학교,일반고,일반계,,후기,서울특별시,서울특별시 영등포구 선유로 227,02-2069-0036,http://seonyoo.sen.hs.kr,공립,남여공학,20050105
B10,서울특별시교육청,7011508,선일빅데이터고등학교,SUNIL BIGDATA HIGHSCHOOL,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 은평구 갈현로29길 27,02-355-5648,https://bigdata.sen.hs.kr/,사립,여,19850108
B10,서울특별시교육청,7010190,선일여자고등학교,Sunil Girls’ High School,고등학교,일반고,일반계,,후기,서울특별시,서울특별시 은평구 갈현로29길 27,02-355-5649,http://sunil.sen.hs.kr,사립,여,19711227
B10,서울특별시교육청,7010191,선정고등학교,Sunjung High School,고등학교,일반고,일반계,,후기,서울특별시,서울특별시 은평구 서오릉로20길 19,02-3156-1500,http://sunjung.sen.hs.kr,사립,남여공학,19500522
B10,서울특별시교육청,7011315,선정국제관광고등학교,Sunjung International Tourism High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 은평구 서오릉로20길 19,02-3156-1600,http://sjt.sen.hs.kr,사립,남여공학,19941005
B10,서울특별시교육청,7010192,선화예술고등학교,Sunhwa Arts High School,고등학교,특목고,일반계,예술계열,전기,서울특별시,서울특별시 광진구 천호대로 664,02-2204-1300,http://www.sunhwa.org,사립,남여공학,19741201
B10,서울특별시교육청,7010193,성남고등학교,Sungnam High School,고등학교,일반고,일반계,,후기,서울특별시,서울특별시 동작구 대방동길 74,02-815-3645,http://sungnam.sen.hs.kr,사립,남,19380224
B10,서울특별시교육청,7011179,성덕고등학교,Seongdeok High School,고등학교,일반고,일반계,,후기,서울특별시,서울특별시 강동구 구천면로 396,02-475-4620,http://ssd.hs.kr,사립,남여공학,19760601
B10,서울특별시교육청,7010089,성동고등학교,Sungdong High School,고등학교,자율고,일반계,,후기,서울특별시,서울특별시 중구 퇴계로90길 17,02-2237-2412,http://sungdong.sen.hs.kr,공립,남,19490824
B10,서울특별시교육청,7010737,성동공업고등학교,Seongdong Technical High School,고등학교,특성화고,전문계,,전기,서울특별시,서울특별시 중구 다산로 290,070-8685-7600,http://sdth.sen.hs.kr,공립,남여공학,19440401
